Country,Year,ED,Expenditure,Irate,Population,Tax,Trade,total_GDP,First_sector_GDP,Second_sector_GDP,Third_sector_GDP,total_Investment,First_sector_Inv,Second_sector_Inv,Third_sector_Inv
Netherlands,1994,2296080.421,,6.8167,15341553.0,,,,,,,,,,
Netherlands,1995,2367852.759,54.8,7.1067,15424122.0,38.9,25874.4,457906.5,21747.5,90757.3,345401.7,100510.1,5138.2,18485.9,76886.0
Netherlands,1996,2509083.24,48.1,5.1067,15493889.0,38.9,24650.6,472186.9,22917.0,91711.2,357558.7,107236.5,5468.9,19537.6,82230.0
Netherlands,1997,2421230.853,46.5,4.4192,15567107.0,38.1,26665.1,492866.7,22192.9,93159.0,377514.8,113747.8,7025.7,19800.6,86921.5
Netherlands,1998,2428012.773,45.4,3.9058,15654192.0,37.7,27229.9,515567.6,21294.5,97133.5,397139.6,121362.7,5874.9,20350.9,95136.9
Netherlands,1999,2426486.462,44.3,3.1833,15760225.0,38.6,26318.0,540182.6,21365.4,102022.8,416794.4,133461.0,6486.900000000001,21676.0,105298.1
Netherlands,2000,2450832.794,43.2,4.789,15863950.0,38.2,32643.0,564177.6,20768.5,106478.19999999998,436930.9,136690.1,6141.7,21079.800000000003,109468.6
Netherlands,2001,2491136.677,44.1,4.0862,15987075.0,37.0,35108.0,577467.2,20581.7,108931.5,447954.0,138420.9,6941.4,20595.0,110884.5
Netherlands,2002,2522563.109,44.8,3.4926,16105285.0,36.5,37515.0,578733.6,20781.0,108222.5,449730.1,132837.8,6865.6,19442.0,106530.19999999998
Netherlands,2003,2619916.577,45.8,2.3339,16192572.0,36.3,36940.0,579085.4,20920.0,105729.2,452436.2,130514.6,6793.2,18817.4,104904.0
Netherlands,2004,2631524.044,44.7,2.2746,16258032.0,36.3,43768.0,591271.2,22428.6,107760.89999999998,461081.7,130607.2,5908.4,18558.6,106140.2
Netherlands,2005,2587236.855,43.4,2.3328,16305526.0,36.5,49316.0,603496.9,20555.3,112905.4,470036.2,134918.8,6500.5,19037.1,109381.19999999998
Netherlands,2006,2596575.849,44.0,3.436,16334210.0,37.2,53433.0,624319.6,20439.2,116043.7,487836.7,144269.4,6960.8,20474.6,116834.0
Netherlands,2007,2553627.899,43.3,4.45,16357992.0,36.6,47467.0,649174.8,20444.4,122641.59999999998,506088.8000000001,165435.5,7416.0,22213.4,135806.1
Netherlands,2008,2539394.386,44.3,4.826,16405399.0,37.0,59003.0,665025.8,21668.0,123795.1,519562.70000000007,160589.5,8388.8,23136.500000000004,129064.2
Netherlands,2009,2492571.962,48.4,1.6103,16485787.0,36.3,51006.0,642970.6,21174.6,113953.6,507842.4,146852.1,7604.6,21367.2,117880.3
Netherlands,2010,2701663.44,48.9,1.3533,16574989.0,36.7,54612.0,652540.3,22560.9,112912.8,517066.6,136176.8,7512.0,21251.2,107413.6
Netherlands,2011,2494157.342,47.8,2.0078,16655799.0,36.6,56373.0,666379.9,21690.4,116794.9,527894.6,143652.9,9865.6,24008.1,109779.19999999998
Netherlands,2012,2515075.557,47.6,1.1142,16730348.0,36.7,64230.0,661439.4,21522.3,113873.0,526044.1,134670.8,8937.7,23745.5,101987.6
Netherlands,2013,2484610.333,47.5,0.536,16779575.0,37.3,67159.0,663883.9,22435.6,112141.40000000002,529306.9,132562.8,8056.0,23200.0,101306.8
Netherlands,2014,2281518.754,46.7,0.4751,16829289.0,38.1,74979.0,674862.1,21555.0,114677.19999999998,538629.9,129358.8,9034.9,24761.4,95562.5
Netherlands,2015,2308969.595,45.3,0.1677,16900726.0,37.9,53542.0,687897.3,20571.6,117703.1,549622.6000000001,166981.1,7955.1,25053.3,133972.7
Netherlands,2016,2381416.903,43.9,-0.0349,16979120.0,39.1,78164.0,703337.1,20343.6,122728.9,560264.6,151817.8,7147.200000000001,26948.0,117722.59999999998
Netherlands,2017,2438935.479,42.8,-0.1452,17081507.0,39.3,80440.0,722934.8,19464.3,130883.6,572586.9,160991.8,6797.4,26528.800000000003,127665.6
Netherlands,2018,2423783.47,42.4,-0.173,17181084.0,39.4,83087.0,738923.7,18517.0,136706.0,583700.7,166013.4,6165.400000000001,30178.300000000003,129669.7
Netherlands,2019,2355552.26,42.1,-0.2173,17282163.0,39.6,82688.0,756589.2,18235.6,140038.3,598315.3,178224.6,7503.7,30064.9,140656.0
Netherlands,2020,2312576.751,47.8,-0.3057,17407585.0,40.2,83686.0,726149.0,17350.0,138732.0,570067.0,173694.0,5883.0,29732.0,138079.0
Netherlands,2021,2362509.947,45.9,-0.4906,17475415.0,39.7,86883.0,774694.0,16857.0,150060.0,607777.0,177928.4,5479.1,29234.2,143215.09999999998
Netherlands,2022,2070314.144,43.2,1.0997,17590672.0,38.7,87255.0,818692.4,16387.600000000002,157484.1,644820.7000000001,183997.8,5845.1,31969.500000000004,146183.19999999998
Netherlands,2023,2046739.215,43.2,3.8647,17811291.0,39.1,119237.0,819589.3,15545.6,157527.5,646516.2000000001,186401.0,6048.0,32534.2,147818.8
Portugal,1994,618450.172,,6.8167,9974391.0,,,,,,,,,,
Portugal,1995,642062.759,42.6,7.1067,10008659.0,31.4,-5802.3,172356.0,5113.0,66807.0,100436.0,32942.6,813.8000000000001,5351.4,26777.4
Portugal,1996,670554.121,43.1,5.1067,10043693.0,32.1,-6872.9,164870.0,5259.299999999999,58593.600000000006,101017.1,34653.2,920.9,5847.4,27884.899999999998
Portugal,1997,707112.596,42.5,4.4192,10084196.0,32.1,-8261.1,179004.6,4963.599999999999,69075.1,104965.9,39561.3,1011.5,7149.400000000001,31400.4
Portugal,1998,765428.093,42.7,3.9058,10133758.0,32.6,-10147.1,181898.4,4831.9,68189.3,108877.2,44203.8,1086.9,9312.2,33804.7
Portugal,1999,788334.061,42.6,3.1833,10186634.0,33.2,-12379.4,183194.5,5077.599999999999,65838.1,112278.8,46886.8,1245.2,9067.2,36574.40000000001
Portugal,2000,818074.952,42.7,4.789,10249022.0,33.5,-14181.8,187740.4,4921.7,66019.8,116798.89999999998,48790.0,1208.6,9836.3,37745.100000000006
Portugal,2001,830690.237,44.1,4.0862,10330774.0,33.2,-13872.5,192555.7,4889.7,68407.0,119259.0,49264.2,1225.0,8971.599999999999,39067.6
Portugal,2002,856992.559,43.7,3.4926,10394669.0,33.9,-11634.6,201743.1,4983.0,76071.6,120688.5,47591.7,1217.1,7523.8,38850.8
Portugal,2003,852225.247,45.4,2.3339,10444592.0,33.1,-9355.0,200862.6,4835.0,75944.4,120083.2,44110.9,1143.8,7440.5,35526.6
Portugal,2004,876856.48,46.3,2.2746,10473050.0,33.5,-11982.7,202173.9,5078.900000000001,75279.2,121815.8,44195.3,1239.6,8118.6,34837.100000000006
Portugal,2005,876776.578,46.8,2.3328,10494672.0,34.4,-13914.9,203565.8,4845.400000000001,74673.59999999999,124046.8,44242.3,1081.8,8316.5,34844.0
Portugal,2006,844667.465,45.2,3.436,10511988.0,34.9,-13021.9,207837.7,4928.9,76633.09999999999,126275.70000000004,43908.4,1102.3,8626.0,34180.1
Portugal,2007,860506.45,44.5,4.45,10532588.0,35.1,-13262.6,209241.9,4810.5,74207.4,130224.0,45265.0,1175.0,10055.9,34034.1
Portugal,2008,821395.717,45.5,4.826,10553339.0,35.0,-17110.7,214956.7,4902.900000000001,77805.3,132248.5,45455.2,1176.1,10828.4,33450.7
Portugal,2009,798978.37,50.3,1.6103,10563014.0,33.4,-12112.9,197511.2,4679.0,61491.1,131341.1,42029.5,987.5,10122.7,30919.3
Portugal,2010,794676.354,51.9,1.3533,10573479.0,33.7,-13730.7,233439.4,4693.5,94828.3,133917.6,41556.2,1141.5,9729.9,30684.8
Portugal,2011,760263.388,50.0,2.0078,10572721.0,35.4,-7378.1,204182.9,4747.7,67328.3,132106.89999999997,36344.1,1071.3,9117.6,26155.2
Portugal,2012,688842.195,48.8,1.1142,10558950.0,34.4,-832.7,181666.9,4680.7,48114.49999999999,128871.69999999998,30279.1,1048.5,7779.699999999999,21450.9
Portugal,2013,682102.74,50.0,0.536,10503889.0,37.1,1873.0,181773.4,4686.5,48663.0,128423.9,28864.2,1087.0,7409.9,20367.300000000003
Portugal,2014,703052.787,51.7,0.4751,10444092.0,37.0,258.9,177466.4,4557.3,44362.59999999999,128546.5,29502.7,1164.2,7596.3,20742.2
Portugal,2015,705526.571,48.3,0.1677,10395121.0,37.0,1328.7,179762.1,4644.599999999999,45244.4,129873.1,31276.3,1287.9,7323.699999999999,22664.7
Portugal,2016,700324.219,44.9,-0.0349,10368554.0,36.7,2213.9,180231.3,4676.3,43302.6,132252.4,32114.3,1215.7,7701.9,23196.7
Portugal,2017,712041.441,45.5,-0.1452,10344478.0,36.7,2106.7,188974.4,4742.8,47946.5,136285.1,35824.3,1385.3,8914.9,25524.1
Portugal,2018,708994.258,43.3,-0.173,10335770.0,37.0,1269.9,192790.1,4741.900000000001,48349.90000000001,139698.3,38031.0,1467.2,9499.9,27063.9
Portugal,2019,736204.476,42.5,-0.2173,10333496.0,36.8,1148.1,196467.8,4890.0,47457.9,144119.9,40134.1,1511.1999999999998,9647.8,28975.1
Portugal,2020,686397.739,49.1,-0.3057,10375395.0,37.5,-4013.8,175104.3,4828.7,38464.5,131811.09999999998,39193.9,1471.4,9646.4,28076.1
Portugal,2021,709304.407,47.3,-0.4906,10394297.0,37.4,-6011.4,185311.2,5022.700000000001,41683.0,138605.5,42247.2,1557.1,10626.500000000002,30063.6
Portugal,2022,718705.831,43.9,1.0997,10421117.0,37.9,-5856.9,198123.6,4591.8,42298.3,151233.5,43655.4,1514.0,11227.899999999998,30913.500000000004
Portugal,2023,711305.978,42.4,3.8647,10516621.0,37.6,3078.7,203502.5,,,,45220.8,,,
Slovakia,1994,463827.988,,6.8167,5336455.0,,,,,,,,,,
Slovakia,1995,467604.138,47.8,7.1067,5356207.0,39.2,-92.8,35834.8,949.5,9117.7,25767.6,9939.5,470.6,3824.0,5644.9
Slovakia,1996,493640.852,52.9,5.1067,5367790.0,38.4,-2242.6,38581.2,949.0,11836.1,25796.1,12725.1,607.7,4632.9,7484.5
Slovakia,1997,499944.79,48.6,4.4192,5378932.0,36.6,-1990.7,40710.1,981.4,10859.8,28868.9,14445.4,682.0,5265.0,8498.4
Slovakia,1998,497404.966,46.2,3.9058,5387650.0,36.3,-2231.1,42025.9,967.2,11767.1,29291.60000000001,15616.4,829.6,6018.3,8768.5
Slovakia,1999,484002.348,48.4,3.1833,5393382.0,35.1,-923.2,41968.2,854.2,11557.8,29556.2,13297.7,711.4,4969.500000000001,7616.8
Slovakia,2000,489043.453,53.2,4.789,5398657.0,34.0,-520.9,42227.3,813.4000000000001,11782.9,29631.0,11676.2,490.5,3810.0,7375.700000000001
Slovakia,2001,487457.345,46.2,4.0862,5378783.0,33.0,-1768.7,43971.4,936.7,11429.9,31604.800000000003,13151.5,443.1,4809.099999999999,7899.3
Slovakia,2002,488649.846,46.0,3.4926,5378951.0,33.1,-1683.8,45770.9,923.4,13002.6,31844.9,13091.8,486.3,4655.7,7949.8
Slovakia,2003,463996.604,40.0,2.3339,5374873.0,33.1,-133.7,47651.1,966.4,14508.8,32175.9,12521.8,450.0,4637.999999999999,7433.8
Slovakia,2004,463840.542,38.4,2.2746,5371875.0,32.0,-530.9,49866.3,929.5,16417.8,32519.000000000004,13238.2,492.3,5364.799999999999,7381.100000000002
Slovakia,2005,489287.623,39.1,2.3328,5372685.0,31.7,-1351.9,52840.3,1000.4,16922.199999999997,34917.700000000004,15421.8,951.4,6519.099999999999,7951.3
Slovakia,2006,477662.848,38.2,3.436,5372928.0,29.5,-1108.6,58295.8,1024.9,20103.5,37167.4,16489.8,561.8,7219.900000000001,8708.099999999999
Slovakia,2007,482950.009,35.9,4.45,5373180.0,29.4,98.3,64764.7,1316.6,22345.3,41102.8,18152.6,606.1,8725.6,8820.9
Slovakia,2008,495805.713,36.5,4.826,5376064.0,29.2,-1358.0,68644.6,1544.4,23341.2,43759.000000000015,18771.1,894.6,7649.9,10226.6
Slovakia,2009,454989.717,43.2,1.6103,5382401.0,29.1,-334.5,65124.9,1506.5,20088.6,43529.8,15144.0,577.1,5421.7,9145.2
Slovakia,2010,510247.65,41.0,1.3533,5390410.0,28.1,-650.4,69675.7,1194.3,22004.7,46476.7,16386.9,548.2,5593.3,10245.4
Slovakia,2011,489035.43,40.8,2.0078,5392446.0,29.2,63.1,70945.0,1381.1,22675.4,46888.5,18545.5,667.3,7874.499999999999,10003.7
Slovakia,2012,458376.165,40.0,1.1142,5404322.0,28.9,3574.9,72686.3,1360.7,23094.2,48231.40000000001,16663.6,559.0,6718.0,9386.6
Slovakia,2013,469080.703,41.1,0.536,5410836.0,31.1,3623.8,72866.6,1607.1,21806.4,49453.1,16892.6,561.4,5866.799999999999,10464.4
Slovakia,2014,423087.161,42.0,0.4751,5415949.0,32.0,3157.2,74798.1,2060.7,24648.3,48089.10000000001,17364.9,558.8000000000001,6209.1,10597.000000000002
Slovakia,2015,444242.065,44.1,0.1677,5421349.0,32.6,1576.7,78478.3,1757.1,26433.4,50287.8,20937.6,657.3,7204.0,13076.3
Slovakia,2016,455765.934,40.9,-0.0349,5426252.0,33.1,1523.1,80107.1,1883.3,26118.4,52105.4,19007.0,691.3,6795.7,11520.0
Slovakia,2017,488701.312,39.8,-0.1452,5435343.0,34.0,1070.6,81896.5,1711.0,26510.0,53675.5,19017.8,755.2,6736.400000000001,11526.199999999995
Slovakia,2018,488909.791,39.7,-0.173,5443120.0,34.0,1011.7,85145.8,1997.5,28199.8,54948.5,19664.6,680.4,6307.8,12676.399999999998
Slovakia,2019,471885.425,40.6,-0.2173,5450421.0,34.6,-32.6,86707.3,1665.7,29115.6,55926.00000000001,20648.8,811.3000000000001,6650.799999999999,13186.7
Slovakia,2020,452914.592,44.5,-0.3057,5457873.0,34.6,1002.2,84655.0,1792.8,26755.0,56107.2,18657.5,661.6999999999999,5750.6,12245.2
Slovakia,2021,494354.297,44.9,-0.4906,5459781.0,35.0,-464.5,89008.6,1826.4,27979.7,59202.500000000015,19601.4,782.4000000000001,6054.9,12764.1
Slovakia,2022,463183.111,43.0,1.0997,5434712.0,35.3,-6546.4,89103.9,1585.3,25629.7,61888.9,19227.2,921.5,5696.0,12609.7
Slovakia,2023,432558.307,48.5,3.8647,5428792.0,35.5,1945.2,92151.2,1899.9,30033.300000000003,60218.0,22422.6,975.8,7213.900000000001,14232.899999999998
Slovenia,1994,162513.278,,6.8167,1989408.0,,,,,,,,,,
Slovenia,1995,176076.8,53.0,7.1067,1989477.0,39.3,-366.3,21944.1,830.3000000000001,7031.0,14082.8,5409.0,284.8,1397.7,3726.5
Slovenia,1996,190208.631,45.1,5.1067,1990266.0,38.4,-211.4,22516.8,867.6,7374.1,14275.1,5848.2,289.6,1468.6,4090.0
Slovenia,1997,195485.998,45.4,4.4192,1986989.0,37.3,-208.4,23635.8,927.5,7871.1,14837.2,6589.4,309.9,1782.7,4496.8
Slovenia,1998,189633.227,46.4,3.9058,1984923.0,38.1,-334.7,24281.3,909.5,7984.099999999999,15387.7,7116.5,291.2,1938.1,4887.2
Slovenia,1999,197918.945,47.2,3.1833,1978334.0,38.5,-919.1,25404.6,870.4,8409.100000000002,16125.099999999997,8070.3,335.5,2278.5,5456.3
Slovenia,2000,200537.787,47.8,4.789,1987755.0,38.1,-804.1,26390.5,865.3000000000001,8824.2,16701.0,8262.0,270.9,2353.5,5637.6
Slovenia,2001,211743.659,49.2,4.0862,1990094.0,38.3,-242.0,27295.3,869.2,8948.6,17477.5,8427.6,298.3,2541.9,5587.4
Slovenia,2002,204740.501,47.8,3.4926,1994026.0,38.9,247.5,28282.4,971.3,9152.2,18158.9,8396.8,327.7,2458.4,5610.699999999999
Slovenia,2003,213945.759,47.6,2.3339,1995033.0,39.0,-83.3,29241.1,763.1,9668.5,18809.5,8882.8,330.6,2797.0000000000005,5755.199999999999
Slovenia,2004,220497.848,46.9,2.2746,1996433.0,39.0,-400.7,30573.9,953.2,10096.7,19524.0,9375.3,303.3,2913.0,6159.0
Slovenia,2005,227883.969,46.7,2.3328,1997590.0,39.7,-186.4,31701.9,920.9,10453.4,20327.6,9714.0,337.20000000000005,2934.2000000000007,6442.599999999999
Slovenia,2006,227673.309,45.7,3.436,2003358.0,39.1,-15.1,33652.6,915.4,11428.4,21308.8,10709.6,318.2,3256.3,7135.099999999999
Slovenia,2007,228473.341,43.5,4.45,2010377.0,38.4,-466.1,36124.3,962.0,12633.2,22529.1,11986.9,338.3,3388.0,8260.6
Slovenia,2008,241969.4,45.2,4.826,2010269.0,37.9,-798.3,37212.0,934.9,13009.9,23267.2,12831.7,389.8,3437.4999999999995,9004.400000000001
Slovenia,2009,213336.871,50.0,1.6103,2032362.0,38.2,517.2,34569.7,859.3,11190.3,22520.099999999995,9998.9,342.8,2702.9999999999995,6953.1
Slovenia,2010,220881.308,50.7,1.3533,2046976.0,38.9,387.6,34976.2,876.5,11135.1,22964.6,8589.2,293.6,2336.1,5959.5
Slovenia,2011,216438.175,51.4,2.0078,2050189.0,38.4,453.7,35090.0,912.1,11113.3,23064.6,8154.2,299.1,2497.0000000000005,5358.099999999999
Slovenia,2012,210972.068,50.0,1.1142,2055496.0,38.7,1234.0,34190.4,839.0999999999999,10711.1,22640.200000000004,7475.4,291.8,2405.5,4778.099999999999
Slovenia,2013,206432.369,57.7,0.536,2058821.0,38.6,1711.6,34031.6,820.9,10520.9,22689.8,7748.0,307.3,2870.3,4570.4
Slovenia,2014,198646.309,50.6,0.4751,2061085.0,38.5,2546.8,35216.3,815.3,11035.7,23365.3,7819.6,288.3,2575.8,4955.5
Slovenia,2015,203124.654,49.5,0.1677,2062874.0,38.7,3121.8,36046.4,929.5,11156.7,23960.2,7771.1,353.3,2337.2000000000003,5080.6
Slovenia,2016,211071.096,46.9,-0.0349,2064188.0,38.7,3455.0,37184.4,914.2,11516.0,24754.200000000004,7541.8,334.6,2491.4,4715.799999999999
Slovenia,2017,214254.322,44.6,-0.1452,2065895.0,38.4,3862.6,39220.6,878.7,12330.2,26011.7,8256.3,379.5,2824.7000000000003,5052.099999999999
Slovenia,2018,215374.388,44.1,-0.173,2066880.0,38.6,3875.1,40943.3,1009.6,12932.0,27001.700000000004,9129.7,438.4,3078.2,5613.100000000001
Slovenia,2019,211849.773,43.8,-0.2173,2080908.0,38.4,4175.1,42437.3,966.8,13713.4,27757.1,9579.7,432.8,3189.4,5957.500000000002
Slovenia,2020,192729.874,51.8,-0.3057,2095861.0,38.4,4204.0,41139.2,1016.8,13398.4,26723.999999999996,8891.5,362.3,2861.6000000000004,5667.6
Slovenia,2021,206496.613,49.9,-0.4906,2108977.0,39.1,3054.7,44282.3,881.2,14411.3,28989.800000000003,9982.8,412.5,3298.3,6272.0
Slovenia,2022,203966.333,47.7,1.0997,2107180.0,38.1,993.5,45450.0,917.7,14345.800000000005,30186.5,10400.2,408.3,3251.0999999999995,6740.800000000002
Slovenia,2023,193281.878,46.5,3.8647,2116972.0,36.9,4095.2,46602.2,840.3000000000001,15380.8,30381.099999999995,10803.1,397.0,3352.3,7053.800000000001
Spain,1994,2808965.849,,6.8167,39458489.0,,,,,,,,,,
Spain,1995,2922285.8,44.1,7.1067,39639726.0,32.3,-5160.0,700423.0,22707.0,213398.0,464318.0,149526.0,3553.0,37937.0,108036.0
Spain,1996,2888560.813,42.9,5.1067,39808374.0,32.0,-767.0,718547.0,26542.0,217106.0,474899.0,153265.0,4309.0,40659.0,108297.0
Spain,1997,3105344.967,41.5,4.4192,39971329.0,32.9,1067.2,742877.0,28015.0,226055.0,488807.0,161732.0,4538.0,43112.0,114082.0
Spain,1998,3299970.676,41.0,3.9058,40143449.0,33.7,-2380.6,771497.0,28414.0,237058.0,506025.0,179141.0,5097.0,48729.0,125315.0
Spain,1999,3382990.952,39.9,3.1833,40303568.0,34.1,-11413.0,804906.0,28269.0,249800.0,526837.0,196894.0,5525.0,54120.0,137249.0
Spain,2000,3575497.814,39.1,4.789,40470182.0,34.0,-19063.0,847624.0,30012.0,262981.0,554631.0,211978.0,4578.0,50609.0,156791.0
Spain,2001,3760070.431,38.4,4.0862,40665545.0,33.7,-15843.0,881281.0,30016.0,274935.0,576330.0,220855.0,4227.0,48670.0,167958.0
Spain,2002,3792498.437,38.6,3.4926,41035278.0,34.1,-14797.0,904871.0,30448.0,279212.0,595211.0,229875.0,4434.0,49858.0,175583.0
Spain,2003,3992203.171,38.3,2.3339,41827838.0,33.9,-17696.0,928966.0,30577.0,285043.0,613346.0,244995.0,4667.0,51676.0,188652.0
Spain,2004,4166416.655,38.8,2.2746,42547451.0,34.9,-31848.0,954997.0,30087.0,287793.0,637117.0,256180.0,4730.0,56127.0,195323.0
Spain,2005,4262296.079,38.4,2.3328,43296338.0,36.1,-44717.0,987026.0,27894.0,294913.0,664219.0,274052.0,4997.0,60609.0,208446.0
Spain,2006,4159102.901,38.4,3.436,44009971.0,36.8,-57454.0,1028310.0,29516.0,302306.0,696488.0,293947.0,4676.0,69169.0,220102.0
Spain,2007,4264445.815,39.2,4.45,44784666.0,37.2,-62290.0,1069137.0,31584.0,305531.0,732022.0,305691.0,4770.0,73156.0,227765.0
Spain,2008,4117655.159,41.3,4.826,45668939.0,32.9,-52646.0,1080935.0,30938.0,300982.0,749015.0,292859.0,5567.0,67642.0,219650.0
Spain,2009,3822101.542,46.1,1.6103,46239273.0,30.5,-9291.0,1045629.0,29414.0,272041.0,744174.0,242697.0,6208.0,48290.0,188199.0
Spain,2010,3828776.285,45.8,1.3533,46486619.0,32.1,-11178.0,1043796.0,30262.0,261201.0,752333.0,230215.0,5780.0,44234.0,180201.0
Spain,2011,3729576.049,45.9,2.0078,46667174.0,32.0,2832.0,1041171.0,31733.0,248822.0,760616.0,213306.0,4880.0,43883.0,164543.0
Spain,2012,3560448.556,49.2,1.1142,46818219.0,33.2,21190.0,1012150.0,28793.0,232521.0,750836.0,198090.0,4767.0,44531.0,148792.0
Spain,2013,3376094.055,46.2,0.536,46712650.0,34.0,39407.0,999231.0,32019.0,219467.0,747745.0,191131.0,4439.0,47942.0,138750.0
Spain,2014,3240908.966,45.0,0.4751,46495744.0,34.5,31578.0,1010034.0,31479.0,221598.0,756957.0,199482.0,4994.0,48420.0,146068.0
Spain,2015,3337424.726,43.7,0.1677,46425722.0,34.4,32780.0,1045761.0,32790.0,231216.0,781755.0,210107.0,5317.0,50722.0,154068.0
Spain,2016,3439499.168,42.1,-0.0349,46418884.0,34.1,44530.0,1073529.0,34197.0,238856.0,800476.0,214379.0,6273.0,62313.0,145793.0
Spain,2017,3606389.423,41.0,-0.1452,46497393.0,34.4,42511.0,1106005.0,33670.0,247555.0,824780.0,228851.0,6437.0,59254.0,163160.0
Spain,2018,3683024.083,41.5,-0.173,46645070.0,35.2,33219.0,1133142.0,35288.0,249260.0,848594.0,243700.0,6561.0,61899.0,175240.0
Spain,2019,3641677.147,42.0,-0.2173,46918951.0,35.2,37422.0,1156624.0,34628.0,255352.0,866644.0,255620.0,6551.0,67392.0,181677.0
Spain,2020,3288511.875,51.4,-0.3057,47318050.0,37.3,17118.0,1030964.0,33937.0,224699.0,772328.0,232798.0,5951.0,57766.0,169081.0
Spain,2021,3542616.185,49.5,-0.4906,47400798.0,38.1,12226.0,1095737.0,36942.0,232756.0,826039.0,238933.0,6444.0,53513.0,178976.0
Spain,2022,3472923.261,46.4,1.0997,47486843.0,37.5,12125.0,1169148.0,31335.0,244955.0,892858.0,246705.0,6035.0,55474.0,185196.0
Spain,2023,3443773.026,45.4,3.8647,48085361.0,37.0,58836.0,1202872.0,31711.0,247792.0,923369.0,251977.0,,,
