Country,Year,ED,Expenditure,Irate,Population,Tax,Trade,First_sector_GDP,First_sector_Inv
Lithuania,1999,-17414.459999999875,40.7,-0.7225000000000001,-108.0,32.5,115.20000000000005,-234.79999999999973,35.60000000000002
Lithuania,2000,31649.239999999932,39.4,1.6056999999999997,1533.0,30.8,260.79999999999995,73.69999999999982,65.39999999999998
Lithuania,2001,16304.670000000013,37.1,-0.7027999999999999,-749.0,29.3,24.59999999999991,-41.5,-0.6000000000000227
Lithuania,2002,-73415.905,35.1,-0.5935999999999999,-7285.0,29.0,-113.5,57.90000000000009,-6.399999999999977
Lithuania,2003,49773.80000000002,33.6,-1.1587,9221.0,28.6,-103.29999999999995,85.29999999999995,97.5
Lithuania,2004,-7149.350000000035,33.9,-0.05929999999999991,-9428.0,29.2,-322.0,-52.399999999999864,114.69999999999993
Lithuania,2005,2431.0350000000035,34.1,0.05820000000000025,-11141.0,29.5,-229.0999999999999,3.2999999999999545,-36.19999999999993
Lithuania,2006,-7218.659999999945,34.4,1.1031999999999997,-21676.0,30.5,-952.4000000000001,-142.70000000000005,-117.70000000000005
Lithuania,2007,20080.38499999995,35.3,1.0140000000000002,25533.0,30.4,-1333.9,137.4000000000001,-6.099999999999966
Lithuania,2008,-72565.35000000003,38.1,0.37599999999999945,2474.0,30.9,11.200000000000273,17.59999999999991,-66.80000000000001
Lithuania,2009,64000.2300000001,44.8,-3.2156999999999996,8629.0,30.6,3317.2999999999997,-23.799999999999955,-109.0
Lithuania,2010,65555.35499999992,43.0,-0.2570000000000001,-13131.0,29.1,-88.0,-72.89999999999986,252.0
Lithuania,2011,-103907.04499999995,40.1,0.6545000000000001,-47508.0,27.8,-279.5,93.69999999999982,144.29999999999995
Lithuania,2012,2515.4039999999222,36.6,-0.8936,40441.0,27.5,1044.7,151.0,-79.39999999999986
Lithuania,2013,23066.40900000013,35.7,-0.5782,19943.0,27.5,304.4,-39.5,234.89999999999998
Lithuania,2014,43951.354999999865,35.0,-0.06090000000000001,2229.0,28.1,194.59999999999997,68.79999999999995,-53.5
Lithuania,2015,-61972.10999999993,35.2,-0.3074,5557.0,29.3,-1072.3,56.700000000000045,-8.800000000000068
Lithuania,2016,27867.161000000022,34.5,-0.2026,-9853.0,30.2,652.3,-56.59999999999991,1.7999999999999545
Lithuania,2017,1937.7939999999362,33.4,-0.1103,-5425.0,29.9,687.0999999999999,20.09999999999991,22.399999999999977
Lithuania,2018,-26303.169999999984,33.7,-0.02779999999999999,3619.0,30.2,-116.69999999999993,-164.9000000000001,27.000000000000114
Lithuania,2019,23900.73800000004,34.5,-0.044300000000000006,18877.0,30.6,1737.9999999999998,140.20000000000005,-132.0
Lithuania,2020,-11148.61400000003,42.3,-0.08840000000000003,11777.0,31.6,1969.1999999999998,276.10000000000014,38.89999999999998
Lithuania,2021,37122.74300000002,37.3,-0.18489999999999995,3007.0,32.3,-2036.3999999999996,-147.30000000000018,89.30000000000007
Lithuania,2022,-88516.58300000007,36.2,1.5902999999999998,-5547.0,32.0,-3935.1,-33.799999999999955,-54.000000000000114
Lithuania,2023,123137.73100000012,37.4,2.765,56044.0,32.4,4291.799999999999,-44.5,-91.19999999999993
Luxembourg,1994,,,,,,,334.2018772574108,
Luxembourg,1995,-9960.892999999996,0.10109489272029748,0.29000000000000004,,,1235.5037960311818,326.8,
Luxembourg,1996,3435.1939999999886,0.30000000000000426,-2.0,500.0,0.0930087296886839,250.30000000000018,314.40000000000003,-117.12595314709213
Luxembourg,1997,813.4510000000009,-0.20000000000000284,-0.6875,-700.0,0.19999999999999574,168.30000000000018,288.29999999999995,136.79999999999998
Luxembourg,1998,39.25,0.3999999999999986,-0.5133999999999999,-50.0,0.4000000000000057,-124.90000000000009,325.6,-26.699999999999996
Luxembourg,1999,5450.330000000002,-1.6999999999999957,-0.7225000000000001,100.0,-1.5,709.9999999999995,361.2000000000001,-35.80000000000001
Luxembourg,2000,9121.05799999999,-2.200000000000003,1.6056999999999997,950.0,1.0,1159.2000000000007,332.8,87.80000000000001
Luxembourg,2001,5776.812000000005,0.10000000000000142,-0.7027999999999999,-850.0,0.09999999999999432,-91.90000000000055,272.0,-104.9
Luxembourg,2002,-112.06399999998393,3.6999999999999957,-0.5935999999999999,-350.0,-0.19999999999999574,344.3000000000002,353.5,80.4
Luxembourg,2003,9815.218999999983,1.5,-1.1587,-800.0,0.10000000000000142,-77.19999999999982,236.3,30.69999999999999
Luxembourg,2004,16522.357000000018,0.4000000000000057,-0.05929999999999991,2410.0,-1.3999999999999986,836.0,258.2,-103.19999999999999
Luxembourg,2005,3630.1169999999984,-0.30000000000000426,0.05820000000000025,-390.0,2.499999999999993,867.8000000000002,213.3,11.199999999999989
Luxembourg,2006,-2642.046000000002,-4.0,1.1031999999999997,1586.0,-3.3999999999999915,2978.6000000000004,227.2,15.099999999999994
Luxembourg,2007,-4219.433000000019,-2.0,1.0140000000000002,-755.0,2.5999999999999943,1804.3999999999996,243.1,-49.5
Luxembourg,2008,1528.2270000000135,0.5,0.37599999999999945,511.0,-1.2000000000000028,392.7999999999993,206.5,82.40000000000003
Luxembourg,2009,-11783.356999999989,4.800000000000004,-3.2156999999999996,2089.0,2.20000000000001,306.8000000000011,201.2,-33.10000000000002
Luxembourg,2010,10071.899999999994,-0.7000000000000028,-0.2570000000000001,-1135.0,-2.1000000000000085,841.6999999999989,223.2,-42.5
Luxembourg,2011,-68.70999999999185,-0.5,0.6545000000000001,1208.0,1.2000000000000028,-47.899999999999636,179.7,143.29999999999998
Luxembourg,2012,-3682.548999999999,0.29999999999999716,-0.8936,3239.0,-0.20000000000000284,840.1000000000004,200.6,-129.99999999999997
Luxembourg,2013,-2069.1560000000172,-0.5999999999999943,-0.5782,-827.0,-0.4999999999999929,1570.6000000000004,174.0,31.899999999999977
Luxembourg,2014,-6562.459000000003,-0.6000000000000014,-0.06090000000000001,455.0,0.09999999999999432,819.0999999999985,189.5,16.100000000000023
Luxembourg,2015,-2723.4709999999905,-0.20000000000000284,-0.3074,637.0,-1.1999999999999957,973.5,184.2,-192.20000000000002
Luxembourg,2016,71.25800000000163,-0.3999999999999986,-0.2026,13.0,1.999999999999993,1358.5,181.6,187.70000000000002
Luxembourg,2017,3055.282999999996,1.2999999999999972,-0.1103,1127.0,0.5000000000000071,-535.7000000000007,176.2,-26.700000000000017
Luxembourg,2018,5656.747999999992,1.1000000000000014,-0.02779999999999999,-3080.0,1.7999999999999972,1146.6000000000022,190.5,0.0
Luxembourg,2019,2280.920000000013,0.7000000000000028,-0.044300000000000006,551.0,-2.700000000000003,-560.7000000000007,180.8,14.700000000000017
Luxembourg,2020,-22330.97100000002,3.8999999999999986,-0.08840000000000003,325.0,-1.499999999999993,2892.2999999999993,168.0,0.6999999999999886
Luxembourg,2021,7225.568000000028,-4.200000000000003,-0.18489999999999995,-3592.0,0.9999999999999929,2180.9000000000015,176.0,36.29999999999998
Luxembourg,2022,-17531.64500000002,1.0,1.5902999999999998,2045.0,0.4000000000000057,2293.7999999999993,175.5,75.50000000000003
Luxembourg,2023,-4269.220000000001,4.100000000000001,2.765,4745.0,2.3999999999999915,-1933.5,172.7,-173.58274130786668
Netherlands,1994,,,,,,,,
Netherlands,1995,71772.33799999999,3.04004264918062,0.29000000000000004,,0.16092143218151733,,-447.20028350962457,-224.99435873644052
Netherlands,1996,141230.48100000015,-6.699999999999996,-2.0,,0.0,,1169.5,330.6999999999998
Netherlands,1997,-87852.3870000001,-1.6000000000000014,-0.6875,16253.0,-0.7999999999999972,8996.007445043739,-724.0999999999985,1556.8000000000002
Netherlands,1998,6781.9199999999255,-1.1000000000000014,-0.5133999999999999,10416.0,-0.3999999999999986,-4688.0,-898.4000000000015,-1150.8000000000002
Netherlands,1999,-1526.3110000002198,-1.1000000000000014,-0.7225000000000001,5081.0,0.8999999999999986,-27.000000000007276,70.90000000000146,612.0000000000009
Netherlands,2000,24346.332000000402,-1.0999999999999943,1.6056999999999997,-21256.0,-0.3999999999999986,8713.600000000006,-596.9000000000015,-345.2000000000007
Netherlands,2001,40303.882999999914,0.8999999999999986,-0.7027999999999999,21708.0,-1.2000000000000028,-11096.900000000001,-186.79999999999927,799.6999999999998
Netherlands,2002,31426.43200000003,0.6999999999999957,-0.5935999999999999,-24315.0,-0.5,3802.0,199.29999999999927,-75.79999999999927
Netherlands,2003,97353.46799999988,1.0,-1.1587,-26008.0,-0.20000000000000284,-2924.0,139.0,-72.40000000000055
Netherlands,2004,11607.467000000179,-1.0999999999999943,-0.05929999999999991,9096.0,0.0,10385.0,1508.5999999999985,-884.8000000000002
Netherlands,2005,-44287.189000000246,-1.3000000000000043,0.05820000000000025,3861.0,0.20000000000000284,-8683.0,-1873.2999999999993,592.1000000000004
Netherlands,2006,9338.993999999948,0.6000000000000014,1.1031999999999997,-844.0,0.7000000000000028,-151.0,-116.09999999999854,460.3000000000002
Netherlands,2007,-42947.94999999972,-0.7000000000000028,1.0140000000000002,13908.0,-0.6000000000000014,-8652.0,5.200000000000728,455.1999999999998
Netherlands,2008,-14233.513000000268,1.0,0.37599999999999945,28527.0,0.3999999999999986,27585.0,1223.5999999999985,972.7999999999993
Netherlands,2009,-46822.424000000115,4.100000000000001,-3.2156999999999996,9356.0,-0.7000000000000028,-37035.0,-493.40000000000146,-784.1999999999989
Netherlands,2010,209091.47800000012,0.5,-0.2570000000000001,-24167.0,0.4000000000000057,31136.0,1386.300000000003,-92.60000000000036
Netherlands,2011,-207506.09799999977,-1.1000000000000014,0.6545000000000001,-17206.0,-0.10000000000000142,-13448.0,-870.5,2353.6000000000004
Netherlands,2012,20918.21499999985,-0.19999999999999574,-0.8936,2131.0,0.10000000000000142,7941.0,-168.10000000000218,-927.8999999999996
Netherlands,2013,-30465.22399999993,-0.10000000000000142,-0.5782,-19061.0,0.5999999999999943,-11024.0,913.2999999999993,-881.7000000000007
Netherlands,2014,-203091.5789999999,-0.7999999999999972,-0.06090000000000001,25809.0,0.8000000000000043,9819.0,-880.5999999999985,978.8999999999996
Netherlands,2015,27450.841000000015,-1.4000000000000057,-0.3074,21236.0,-0.20000000000000284,-34148.0,-983.4000000000015,-1079.7999999999993
Netherlands,2016,72447.30799999973,-1.3999999999999986,-0.2026,-14766.0,1.2000000000000028,75316.0,-228.0,-807.8999999999996
Netherlands,2017,57518.575999999885,-1.1000000000000014,-0.1103,17036.0,0.19999999999999574,-68405.0,-879.2999999999993,-349.8000000000011
Netherlands,2018,-15152.008999999613,-0.3999999999999986,-0.02779999999999999,-26803.0,0.10000000000000142,22717.0,-947.2999999999993,-631.9999999999991
Netherlands,2019,-68231.21000000043,-0.29999999999999716,-0.044300000000000006,4312.0,0.20000000000000284,-3417.0,-281.40000000000146,1338.2999999999993
Netherlands,2020,-42975.50899999961,5.699999999999996,-0.08840000000000003,22841.0,0.6000000000000014,4443.0,-885.5999999999985,-1620.6999999999998
Netherlands,2021,49933.195999999996,-1.8999999999999986,-0.18489999999999995,-81935.0,-0.5,802.0,-493.0,-403.89999999999964
Netherlands,2022,-292195.8030000001,-2.6999999999999957,1.5902999999999998,105019.0,-1.0,-5024.0,-469.3999999999978,366.0
Netherlands,2023,-23574.929000000004,0.0,2.765,57935.0,0.3999999999999986,34435.0,-842.0000000000018,202.89999999999964
Portugal,1994,,,,,,,,
Portugal,1995,23612.58699999994,0.31447810287125577,0.29000000000000004,,0.01976993850381703,1578.707772055589,-0.8666254279451095,
Portugal,1996,28491.36200000008,0.5,-2.0,766.0,0.7000000000000028,-1070.5999999999995,146.29999999999927,162.79485598574377
Portugal,1997,36558.47499999998,-0.6000000000000014,-0.6875,5469.0,0.0,-1388.2000000000007,-295.6999999999998,-16.499999999999886
Portugal,1998,58315.496999999974,0.20000000000000284,-0.5133999999999999,9059.0,0.5,-1886.0,-131.69999999999982,-15.199999999999932
Portugal,1999,22905.967999999993,-0.10000000000000142,-0.7225000000000001,3314.0,0.6000000000000014,-2232.2999999999993,245.69999999999982,82.89999999999986
Portugal,2000,29740.89100000006,0.10000000000000142,1.6056999999999997,9512.0,0.29999999999999716,-1802.3999999999996,-155.89999999999964,-194.9000000000001
Portugal,2001,12615.284999999916,1.3999999999999986,-0.7027999999999999,19364.0,-0.29999999999999716,309.2999999999993,-32.0,53.00000000000023
Portugal,2002,26302.322000000044,-0.3999999999999986,-0.5935999999999999,-17857.0,0.6999999999999957,2237.8999999999996,93.30000000000018,-24.300000000000182
Portugal,2003,-4767.3120000000345,1.6999999999999957,-1.1587,-13972.0,-0.7999999999999972,2279.6000000000004,-148.0,-65.39999999999986
Portugal,2004,24631.233000000007,0.8999999999999986,-0.05929999999999991,-21465.0,0.3999999999999986,-2627.7000000000007,243.90000000000055,169.0999999999999
Portugal,2005,-79.90200000000186,0.5,0.05820000000000025,-6836.0,0.8999999999999986,-1932.199999999999,-233.5,-253.5999999999999
Portugal,2006,-32109.113000000012,-1.5999999999999943,1.1031999999999997,-4306.0,0.5,893.0,83.49999999999909,178.29999999999995
Portugal,2007,15838.984999999986,-0.7000000000000028,1.0140000000000002,3284.0,0.20000000000000284,-240.70000000000073,-118.39999999999964,52.200000000000045
Portugal,2008,-39110.73300000001,1.0,0.37599999999999945,151.0,-0.10000000000000142,-3848.1000000000004,92.40000000000055,-71.60000000000014
Portugal,2009,-22417.34699999995,4.799999999999997,-3.2156999999999996,-11076.0,-1.6000000000000014,4997.800000000001,-223.90000000000055,-189.69999999999982
Portugal,2010,-4302.015999999945,1.6000000000000014,-0.2570000000000001,790.0,0.30000000000000426,-1617.800000000001,14.5,342.5999999999999
Portugal,2011,-34412.966000000015,-1.8999999999999986,0.6545000000000001,-11223.0,1.6999999999999957,6352.6,54.19999999999982,-224.20000000000005
Portugal,2012,-71421.19300000009,-1.2000000000000028,-0.8936,-13013.0,-1.0,6545.400000000001,-67.0,47.40000000000009
Portugal,2013,-6739.454999999958,1.2000000000000028,-0.5782,-41290.0,2.700000000000003,2705.7,5.800000000000182,61.299999999999955
Portugal,2014,20950.04700000002,1.7000000000000028,-0.06090000000000001,-4736.0,-0.10000000000000142,-1614.1,-129.19999999999982,38.700000000000045
Portugal,2015,2473.783999999985,-3.4000000000000057,-0.3074,10826.0,0.0,1069.8000000000002,87.29999999999927,46.5
Portugal,2016,-5202.351999999955,-3.3999999999999986,-0.2026,22404.0,-0.29999999999999716,885.2,31.700000000000728,-195.9000000000001
Portugal,2017,11717.22199999995,0.6000000000000014,-0.1103,2491.0,0.0,-107.20000000000027,66.5,241.79999999999995
Portugal,2018,-3047.182999999961,-2.200000000000003,-0.02779999999999999,15368.0,0.29999999999999716,-836.7999999999997,-0.8999999999996362,-87.69999999999982
Portugal,2019,27210.217999999993,-0.7999999999999972,-0.044300000000000006,6434.0,-0.20000000000000284,-121.80000000000018,148.09999999999945,-37.90000000000032
Portugal,2020,-49806.73700000008,6.600000000000001,-0.08840000000000003,44173.0,0.7000000000000028,-5161.9,-61.30000000000018,-83.7999999999995
Portugal,2021,22906.668000000063,-1.8000000000000043,-0.18489999999999995,-22997.0,-0.10000000000000142,-1997.5999999999995,194.0000000000009,125.49999999999955
Portugal,2022,9401.423999999999,-3.3999999999999986,1.5902999999999998,7918.0,0.5,154.5,-430.90000000000055,-128.79999999999973
Portugal,2023,-7399.853000000003,-1.5,2.765,68684.0,-0.29999999999999716,8935.599999999999,100.9015885881272,76.90948683069428
Slovakia,1994,463827.988,,,,38.86469869838917,-1099.8507018862117,,
Slovakia,1995,467604.138,-1.9536904804914457,0.29000000000000004,19752.0,39.2,-92.8,72.92873292543015,-65.64265584365353
Slovakia,1996,493640.852,5.100000000000001,-2.0,11583.0,38.4,-2242.6,-0.5,137.10000000000002
Slovakia,1997,499944.79,-4.299999999999997,-0.6875,11142.0,36.6,-1990.7,32.39999999999998,74.29999999999995
Slovakia,1998,497404.966,-2.3999999999999986,-0.5133999999999999,8718.0,36.3,-2231.1,-14.199999999999932,147.60000000000002
Slovakia,1999,484002.348,2.1999999999999957,-0.7225000000000001,5732.0,35.1,-923.2,-113.0,-118.20000000000005
Slovakia,2000,489043.453,4.800000000000004,1.6056999999999997,5275.0,34.0,-520.9,-40.799999999999955,-220.89999999999998
Slovakia,2001,487457.345,-7.0,-0.7027999999999999,-19874.0,33.0,-1768.7,123.29999999999995,-47.39999999999998
Slovakia,2002,488649.846,-0.20000000000000284,-0.5935999999999999,168.0,33.1,-1683.8,-13.300000000000068,43.19999999999999
Slovakia,2003,463996.604,-6.0,-1.1587,-4078.0,33.1,-133.7,43.0,-36.30000000000001
Slovakia,2004,463840.542,-1.6000000000000014,-0.05929999999999991,-2998.0,32.0,-530.9,-36.89999999999998,42.30000000000001
Slovakia,2005,489287.623,0.7000000000000028,0.05820000000000025,810.0,31.7,-1351.9,70.89999999999998,459.09999999999997
Slovakia,2006,477662.848,-0.8999999999999986,1.1031999999999997,243.0,29.5,-1108.6,24.500000000000114,-389.6
Slovakia,2007,482950.009,-2.3000000000000043,1.0140000000000002,252.0,29.4,98.3,291.6999999999998,44.30000000000007
Slovakia,2008,495805.713,0.6000000000000014,0.37599999999999945,2884.0,29.2,-1358.0,227.80000000000018,288.5
Slovakia,2009,454989.717,6.700000000000003,-3.2156999999999996,6337.0,29.1,-334.5,-37.90000000000009,-317.5
Slovakia,2010,510247.65,-2.200000000000003,-0.2570000000000001,8009.0,28.1,-650.4,-312.20000000000005,-28.899999999999977
Slovakia,2011,489035.43,-0.20000000000000284,0.6545000000000001,2036.0,29.2,63.1,186.79999999999995,119.09999999999991
Slovakia,2012,458376.165,-0.7999999999999972,-0.8936,11876.0,28.9,3574.9,-20.399999999999864,-108.29999999999995
Slovakia,2013,469080.703,1.1000000000000014,-0.5782,6514.0,31.1,3623.8,246.39999999999986,2.3999999999999773
Slovakia,2014,423087.161,0.8999999999999986,-0.06090000000000001,5113.0,32.0,3157.2,453.5999999999999,-2.599999999999909
Slovakia,2015,444242.065,2.1000000000000014,-0.3074,5400.0,32.6,1576.7,-303.5999999999999,98.49999999999989
Slovakia,2016,455765.934,-3.200000000000003,-0.2026,4903.0,33.1,1523.1,126.20000000000005,34.0
Slovakia,2017,488701.312,-1.1000000000000014,-0.1103,9091.0,34.0,1070.6,-172.29999999999995,63.90000000000009
Slovakia,2018,488909.791,-0.09999999999999432,-0.02779999999999999,7777.0,34.0,1011.7,286.5,-74.80000000000007
Slovakia,2019,471885.425,0.8999999999999986,-0.044300000000000006,7301.0,34.6,-32.6,-331.79999999999995,130.9000000000001
Slovakia,2020,452914.592,3.8999999999999986,-0.08840000000000003,7452.0,34.6,1002.2,127.09999999999991,-149.60000000000014
Slovakia,2021,494354.297,0.3999999999999986,-0.18489999999999995,1908.0,35.0,-464.5,33.600000000000136,120.70000000000016
Slovakia,2022,463183.111,-1.8999999999999986,1.5902999999999998,-25069.0,35.3,-6546.4,-241.10000000000014,139.0999999999999
Slovakia,2023,432558.307,5.5,2.765,-5920.0,35.5,1945.2,314.60000000000014,54.299999999999955
Slovenia,1994,162513.278,49.85552845805773,,,38.78976734576975,,,
Slovenia,1995,176076.8,53.0,0.29000000000000004,69.0,39.3,225.89168278220944,-21.113753338276524,0.728537023194292
Slovenia,1996,190208.631,45.1,-2.0,789.0,38.4,154.9,37.299999999999955,4.800000000000011
Slovenia,1997,195485.998,45.4,-0.6875,-3277.0,37.3,3.0,59.89999999999998,20.299999999999955
Slovenia,1998,189633.227,46.4,-0.5133999999999999,-2066.0,38.1,-126.29999999999998,-18.0,-18.69999999999999
Slovenia,1999,197918.945,47.2,-0.7225000000000001,-6589.0,38.5,-584.4000000000001,-39.10000000000002,44.30000000000001
Slovenia,2000,200537.787,47.8,1.6056999999999997,9421.0,38.1,115.0,-5.099999999999909,-64.60000000000002
Slovenia,2001,211743.659,49.2,-0.7027999999999999,2339.0,38.3,562.1,3.8999999999999773,27.400000000000034
Slovenia,2002,204740.501,47.8,-0.5935999999999999,3932.0,38.9,489.5,102.09999999999991,29.399999999999977
Slovenia,2003,213945.759,47.6,-1.1587,1007.0,39.0,-330.8,-208.19999999999993,2.900000000000034
Slovenia,2004,220497.848,46.9,-0.05929999999999991,1400.0,39.0,-317.4,190.10000000000002,-27.30000000000001
Slovenia,2005,227883.969,46.7,0.05820000000000025,1157.0,39.7,214.29999999999998,-32.30000000000007,33.900000000000034
Slovenia,2006,227673.309,45.7,1.1031999999999997,5768.0,39.1,171.3,-5.5,-19.000000000000057
Slovenia,2007,228473.341,43.5,1.0140000000000002,7019.0,38.4,-451.0,46.60000000000002,20.100000000000023
Slovenia,2008,241969.4,45.2,0.37599999999999945,-108.0,37.9,-332.19999999999993,-27.100000000000023,51.5
Slovenia,2009,213336.871,50.0,-3.2156999999999996,22093.0,38.2,1315.5,-75.60000000000002,-47.0
Slovenia,2010,220881.308,50.7,-0.2570000000000001,14614.0,38.9,-129.60000000000002,17.200000000000045,-49.19999999999999
Slovenia,2011,216438.175,51.4,0.6545000000000001,3213.0,38.4,66.09999999999997,35.60000000000002,5.5
Slovenia,2012,210972.068,50.0,-0.8936,5307.0,38.7,780.3,-73.00000000000011,-7.300000000000011
Slovenia,2013,206432.369,57.7,-0.5782,3325.0,38.6,477.5999999999999,-18.199999999999932,15.5
Slovenia,2014,198646.309,50.6,-0.06090000000000001,2264.0,38.5,835.2000000000003,-5.600000000000023,-19.0
Slovenia,2015,203124.654,49.5,-0.3074,1789.0,38.7,575.0,114.20000000000005,65.0
Slovenia,2016,211071.096,46.9,-0.2026,1314.0,38.7,333.1999999999998,-15.299999999999955,-18.69999999999999
Slovenia,2017,214254.322,44.6,-0.1103,1707.0,38.4,407.5999999999999,-35.5,44.89999999999998
Slovenia,2018,215374.388,44.1,-0.02779999999999999,985.0,38.6,12.5,130.89999999999998,58.89999999999998
Slovenia,2019,211849.773,43.8,-0.044300000000000006,14028.0,38.4,300.00000000000045,-42.80000000000007,-5.599999999999966
Slovenia,2020,192729.874,51.8,-0.08840000000000003,14953.0,38.4,28.899999999999636,50.0,-70.5
Slovenia,2021,206496.613,49.9,-0.18489999999999995,13116.0,39.1,-1149.3000000000002,-135.5999999999999,50.19999999999999
Slovenia,2022,203966.333,47.7,1.5902999999999998,-1797.0,38.1,-2061.2,36.5,-4.199999999999989
Slovenia,2023,193281.878,46.5,2.765,9792.0,36.9,3101.7,-77.39999999999998,-11.300000000000011
Spain,1994,,,,,,,,
Spain,1995,113319.95099999988,1.2220495764084092,0.29000000000000004,,0.033380999751102536,750.8132797955586,-1427.8878891003405,
Spain,1996,-33724.98699999973,-1.2000000000000028,-2.0,-12589.0,-0.29999999999999716,4393.0,3835.0,
Spain,1997,216784.1540000001,-1.3999999999999986,-0.6875,-5693.0,0.8999999999999986,1834.2,1473.0,
Spain,1998,194625.7089999998,-0.5,-0.5133999999999999,9165.0,0.8000000000000043,-3447.8,399.0,
Spain,1999,83020.27600000007,-1.1000000000000014,-0.7225000000000001,-12001.0,0.3999999999999986,-9032.4,-145.0,-3812.352290382871
Spain,2000,192506.86199999973,-0.7999999999999972,1.6056999999999997,6495.0,-0.10000000000000142,-7650.0,1743.0,535.0
Spain,2001,184572.6170000001,-0.7000000000000028,-0.7027999999999999,28749.0,-0.29999999999999716,3220.0,4.0,3998.0
Spain,2002,32428.006000000052,0.20000000000000284,-0.5935999999999999,174370.0,0.3999999999999986,1046.0,432.0,-5224.0
Spain,2003,199704.73400000017,-0.30000000000000426,-1.1587,422827.0,-0.20000000000000284,-2899.0,129.0,1515.0
Spain,2004,174213.4839999997,0.5,-0.05929999999999991,-72947.0,1.0,-14152.0,-490.0,830.0
Spain,2005,95879.42400000012,-0.3999999999999986,0.05820000000000025,29274.0,1.2000000000000028,-12869.0,-2193.0,234.0
Spain,2006,-103193.17799999984,0.0,1.1031999999999997,-35254.0,0.6999999999999957,-12737.0,1622.0,-1736.0
Spain,2007,105342.91400000034,0.8000000000000043,1.0140000000000002,61062.0,0.4000000000000057,-4836.0,2068.0,2961.0
Spain,2008,-146790.65600000042,2.0999999999999943,0.37599999999999945,109578.0,-4.300000000000004,9644.0,-646.0,-2510.0
Spain,2009,-295553.6170000001,4.800000000000004,-3.2156999999999996,-313939.0,-2.3999999999999986,43355.0,-1524.0,-432.0
Spain,2010,6674.74300000025,-0.30000000000000426,-0.2570000000000001,-322988.0,1.6000000000000014,-1887.0,848.0,1093.0
Spain,2011,-99200.23600000003,0.10000000000000142,0.6545000000000001,-66791.0,-0.10000000000000142,14010.0,1471.0,1564.0
Spain,2012,-169127.49300000025,3.3000000000000043,-0.8936,-29510.0,1.2000000000000028,18358.0,-2940.0,-848.0
Spain,2013,-184354.5009999997,-3.0,-0.5782,-256614.0,0.7999999999999972,18217.0,3226.0,-2923.0
Spain,2014,-135185.08900000015,-1.2000000000000028,-0.06090000000000001,-111337.0,0.5,-7829.0,-540.0,4361.0
Spain,2015,96515.75999999978,-1.2999999999999972,-0.3074,146884.0,-0.10000000000000142,1202.0,1311.0,-4313.0
Spain,2016,102074.44200000027,-1.6000000000000014,-0.2026,63184.0,-0.29999999999999716,11750.0,1407.0,4193.0
Spain,2017,166890.2549999999,-1.1000000000000014,-0.1103,85347.0,0.29999999999999716,-2019.0,-527.0,-4270.0
Spain,2018,76634.66000000015,0.5,-0.02779999999999999,69168.0,0.8000000000000043,-9292.0,1618.0,4467.0
Spain,2019,-41346.93600000022,0.5,-0.044300000000000006,126204.0,0.0,4203.0,-660.0,-3023.0
Spain,2020,-353165.2719999999,9.399999999999999,-0.08840000000000003,125218.0,2.0999999999999943,-20304.0,-691.0,484.0
Spain,2021,254104.31000000006,-1.8999999999999986,-0.18489999999999995,-316351.0,0.8000000000000043,-4892.0,3005.0,2501.0
Spain,2022,-69692.92400000012,-3.1000000000000014,1.5902999999999998,3297.0,-0.6000000000000014,-101.0,-5607.0,-5817.0
Spain,2023,-29150.23499999987,-1.0,2.765,512473.0,-0.5,46711.0,376.0,7319.524463481735
